page_id	status_id	link_name	status_published	num_reactions
CNN	5550296508_10154131959961509	Leif Erikson Day and other history we get wrong	2015-10-09 11:18:58	1311
CNN	5550296508_10154131903636509	If 'breast is best' for newborns, where's the support in hospitals?	2015-10-09 10:46:01	4500
CNN	5550296508_10154131865791509	SeaWorld can expand tank but not breed whales, board rules	2015-10-09 10:21:02	2284
CNN	5550296508_10154131753586509	The sports world deserves better than it got this week	2015-10-09 09:38:56	844
CNN	5550296508_10154131676676509	Indian maid's arm chopped off by Saudi boss, sister says	2015-10-09 09:02:02	2190
CNN	5550296508_10154131631871509	China opens Communist Party theme park	2015-10-09 08:36:02	2287
CNN	5550296508_10154131567461509		2015-10-09 08:00:56	4648
CNN	5550296508_10154131547776509	Why geniuses dress the same way everyday	2015-10-09 07:45:13	8163
CNN	5550296508_10154131518996509	A new way to visualize human organs	2015-10-09 07:23:03	760
CNN	5550296508_10154131447746509	Northern Arizona University shooting: One killed, 3 hurt	2015-10-09 06:45:03	5003
CNN	5550296508_10154131431581509	North Korea is set for one heck of a military parade	2015-10-09 06:30:03	1955
CNN	5550296508_10154131393511509	Syria's war: How did we get here?	2015-10-09 06:00:03	1026
CNN	5550296508_10154131354326509	You can't go home again: The deserted towns around Fukushima	2015-10-09 05:20:03	2953
CNN	5550296508_10154131336401509	Nobel Peace Prize 2015 announced	2015-10-09 05:01:37	2195
CNN	5550296508_10154130921781509	Chef Paul Prudhomme dies at 75	2015-10-08 22:17:31	3182
CNN	5550296508_10154130898296509	Inside the GOP's house of cards	2015-10-08 21:59:02	566
CNN	5550296508_10154130866726509	Charlotte police officer resigns	2015-10-08 21:34:55	691
CNN	5550296508_10154130797846509	$6.5 million settlement reached with Walter Scott's family	2015-10-08 21:00:02	1908
CNN	5550296508_10154130748496509	Teacher wears bodysuits to teach human anatomy	2015-10-08 20:19:03	12657
CNN	5550296508_10154130711071509	SeaWorld whale tank expansion faces protest	2015-10-08 19:50:02	2086
CNN	5550296508_10154130679806509	House meltdown: agony and ecstasy for 2016 contenders	2015-10-08 19:25:02	778
CNN	5550296508_10154130654496509	El Faro had leaks, holes, other structural issues, former crew members say	2015-10-08 19:02:03	522
CNN	5550296508_10154130609101509	Millennials: What they want from the candidates	2015-10-08 18:23:25	942
CNN	5550296508_10154130583081509	For $150,000, you can ride choppers with Keanu	2015-10-08 17:58:47	788
CNN	5550296508_10154130508381509	Author says his book will put your kid to sleep	2015-10-08 17:17:28	1578
CNN	5550296508_10154130431806509	Therapy mandatory for weight-loss surgery patients?	2015-10-08 16:36:03	1347
CNN	5550296508_10154130342956509	Escaped Florida king cobra captured	2015-10-08 15:49:33	1547
CNN	5550296508_10154130278706509	Indiana ATO frat shut down after sexually explicit video surfaces	2015-10-08 15:15:02	1220
CNN	5550296508_10154130238256509	Train hero Spencer Stone stabbed in Sacramento	2015-10-08 14:51:02	1239
CNN	5550296508_10154130159006509		2015-10-08 14:10:36	6757
CNN	5550296508_10154130110666509	Daniel Craig: I'd rather 'slash my wrists' than play James Bond again	2015-10-08 13:43:38	2054
CNN	5550296508_10154129970496509	U.S.: Russian missiles heading for Syria landed in Iran	2015-10-08 12:38:30	4599
CNN	5550296508_10154129960296509		2015-10-08 12:34:10	1163
CNN	5550296508_10154129938426509		2015-10-08 12:21:26	1983
CNN	5550296508_10154129908381509	Kevin McCarthy Drops Bid to be next speaker	2015-10-08 12:06:40	1566
CNN	5550296508_10154129834241509	Kevin McCarthy drops out of House speaker race	2015-10-08 11:36:22	1676
CNN	5550296508_10154129807896509	Selena Gomez reveals she has lupus	2015-10-08 11:29:30	7829
CNN	5550296508_10154129726466509	Cucumber salmonella outbreak claims another life	2015-10-08 10:51:20	2745
CNN	5550296508_10154129640756509	ISIS soldiers told to rape women 'to make them Muslim'	2015-10-08 10:08:21	803
CNN	5550296508_10154129629781509	ISIS soldiers told to rape women 'to make them Muslim'	2015-10-08 10:01:37	1741
CNN	5550296508_10154129573276509	Boy who shot girl over puppy got gun from closet, sheriff says	2015-10-08 09:26:02	4576
CNN	5550296508_10154129532901509	Best time to buy holiday plane tickets	2015-10-08 08:57:32	1186
CNN	5550296508_10154129474371509	Meet CNN's Top Ten Heroes of 2015	2015-10-08 08:15:02	1077
CNN	5550296508_10154129447036509	Officials: 30 killed after wedding bombed in Yemen	2015-10-08 07:50:01	2032
CNN	5550296508_10154129424086509	Sepp Blatter: FIFA's top bosses suspended	2015-10-08 07:31:35	1094
CNN	5550296508_10154129384961509	NASA releases thousands of Apollo moon photos	2015-10-08 07:05:01	1384
CNN	5550296508_10154129360436509	Carson recounts time he was held-up at gun point	2015-10-08 06:45:02	1021
CNN	5550296508_10154129337241509	Nobel Prize for literature awarded	2015-10-08 06:24:01	1659
CNN	5550296508_10154129323051509	What would you ask a former child slave?	2015-10-08 06:11:01	2119
CNN	5550296508_10154129323061509	Syrian official says 'widespread offensive' launched	2015-10-08 06:11:01	1340
CNN	5550296508_10154129303681509	Protesters disrupt premiere of 'Suffragette'	2015-10-08 05:50:04	1012
CNN	5550296508_10154129278056509	El Faro search ends; salvage operation to begin	2015-10-08 05:23:54	789
CNN	5550296508_10154129266971509	You'd never be late for a meeting again with one of these	2015-10-08 05:10:01	1283
CNN	5550296508_10154129099016509	FBI helped thwart nuclear smuggling plot in Moldova - CNNPolitics.com	2015-10-08 02:11:57	457
CNN	5550296508_10154128920541509	CNN	2015-10-08 01:00:01	445
CNN	5550296508_10154128915606509	Why is Russia in Syria? - CNN Video	2015-10-07 23:49:26	2183
CNN	5550296508_10154128791566509	Rupert Murdoch: Ben Carson would be a 'real black president'	2015-10-07 21:52:33	2780
CNN	5550296508_10154128759896509	'The Martian's' biggest challenge	2015-10-07 21:21:33	1807
CNN	5550296508_10154128715601509	Halloween costumes you can get away with	2015-10-07 20:41:31	741
CNN	5550296508_10154128672581509	Treasure trove of Apollo moon photos released	2015-10-07 20:01:01	1850
CNN	5550296508_10154128641656509	Boy accused of fatally shooting girl over puppy	2015-10-07 19:36:01	2183
CNN	5550296508_10154128612721509	Report: Iran-based hackers spy using fake LinkedIn profiles	2015-10-07 19:10:53	1124
CNN	5550296508_10154128579026509	After mass shootings, do parents shoulder some of the blame?	2015-10-07 18:45:31	746
CNN	5550296508_10154128532721509	What you don't know about motorcycle clubs	2015-10-07 18:06:41	905
CNN	5550296508_10154128494661509	It's time to get your flu shot	2015-10-07 17:35:44	3765
CNN	5550296508_10154128472226509	FBI helped thwart nuclear smuggling plot in Moldova	2015-10-07 17:17:26	1794
CNN	5550296508_10154128407621509	U.S. diverts aircraft to avoid Russian fighter	2015-10-07 16:40:01	1541
CNN	5550296508_10154128369986509	El Faro disappearance: Who are the missing crew members?	2015-10-07 16:15:02	1542
CNN	5550296508_10154128336356509	45 times Clinton pushed the trade bill she now opposes	2015-10-07 15:54:57	1592
CNN	5550296508_10154128274691509	14 elephants killed by Cyanide in Zimbabwe	2015-10-07 15:16:02	2103
CNN	5550296508_10154128228391509	The airline reimagined for the future	2015-10-07 14:45:32	1635
CNN	5550296508_10154128190971509	Coast Guard to suspend El Faro search	2015-10-07 14:24:02	768
CNN	5550296508_10154128107721509	Obama apologizes to Doctors Without Borders	2015-10-07 13:35:01	3858
CNN	5550296508_10154128059106509	NASA rocket launch scheduled Wednesday on East Coast	2015-10-07 13:11:57	2332
CNN	5550296508_10154127988516509		2015-10-07 12:38:59	8988
CNN	5550296508_10154127933406509	Orphan baby possum warms hearts, snuggles toy kangaroo	2015-10-07 12:09:59	2160
CNN	5550296508_10154127876576509	Are parents to blame for mass shootings?	2015-10-07 11:43:30	2237
CNN	5550296508_10154127845911509	Top tennis stars choke on smog at China Open in Beijing	2015-10-07 11:24:59	1075
CNN	5550296508_10154127778606509	Debunking Flu Myths	2015-10-07 10:47:44	2607
CNN	5550296508_10154127726276509	Robotic chimp could one day roam the moon	2015-10-07 10:17:31	2777
CNN	5550296508_10154127691071509	Driven to death by phone scammers	2015-10-07 09:57:01	1297
CNN	5550296508_10154127641546509	Cracks appear on China's new Yuntaishan glass walkway	2015-10-07 09:31:42	6915
CNN	5550296508_10154127593446509	Cindy Crawford defies aging in fresh-faced bikini photo	2015-10-07 08:56:02	1445
CNN	5550296508_10154127529511509	The $1 billion city with no residents	2015-10-07 08:22:02	1522
CNN	5550296508_10154127506031509	Inmates defeat Harvard debate team	2015-10-07 08:08:03	14211
CNN	5550296508_10154127458441509	Russia says it's willing to work with U.S. on Syria strikes	2015-10-07 07:40:04	1004
CNN	5550296508_10154127441261509	Clinton talks Trump, Sanders with Colbert	2015-10-07 07:25:05	1493
CNN	5550296508_10154127404376509	Doctors Without Borders wants airstrike inquiry by international commission	2015-10-07 06:57:01	2909
CNN	5550296508_10154127366971509	The 16 craziest food mashups	2015-10-07 06:30:02	160
CNN	5550296508_10154127305836509	More than 200 new species found in Himalayas	2015-10-07 06:00:04	5618
CNN	5550296508_10154127274111509	Activists: Russia and Syria launch joint military attack	2015-10-07 05:40:03	1197
CNN	5550296508_10154127251966509	Nobel Prize for chemistry announced today	2015-10-07 05:16:02	3340
CNN	5550296508_10154127234691509	World's fastest in-flight broadband coming	2015-10-07 05:00:03	2379
CNN	5550296508_10154127047616509	Delicious? Disgusting? Maybe both	2015-10-07 03:00:01	733
CNN	5550296508_10154127045846509	'Starting to think this whole thing really is covering up'	2015-10-07 01:40:56	1325
CNN	5550296508_10154126760676509	Michigan Powerball winner gets $310.5 million	2015-10-06 22:09:57	11031
CNN	5550296508_10154126695931509	Company: El Faro skipper had plan to deal with storm	2015-10-06 21:20:53	1173
CNN	5550296508_10154126631901509	Bindi Irwin's 'Dancing With the Stars' tribute to her father	2015-10-06 20:42:32	2932
CNN	5550296508_10154126574596509	Dunkin' Donuts answers police service complaints	2015-10-06 20:03:40	2166
CNN	5550296508_10154126522586509	Orphan baby possum warms hearts, snuggles toy kangaroo	2015-10-06 19:32:32	4134
CNN	5550296508_10154126486276509	Key moments from the O.J. Simpson trial	2015-10-06 19:03:36	995
CNN	5550296508_10154126449821509	Neutrinos, ghosts of the universe	2015-10-06 18:34:55	1761
CNN	5550296508_10154126424846509	U.S. soldier fatally shot at Fort Campbell	2015-10-06 18:13:00	1127
CNN	5550296508_10154126385251509	Up the Down Staircase and into India's ancient wells	2015-10-06 17:45:56	1394
CNN	5550296508_10154126369711509	U.S. Treasury inquires about ISIS use of Toyota vehicles	2015-10-06 17:35:02	4761
CNN	5550296508_10154126317736509		2015-10-06 17:01:11	2502
CNN	5550296508_10154126275881509	Oregon shooter's mom wrote about loaded guns, mental health	2015-10-06 16:31:54	1410
CNN	5550296508_10154126200896509	American Airlines pilot Michael Johnston dies in flight	2015-10-06 15:49:02	626
CNN	5550296508_10154126158386509	'Twilight' gets gender swap for 10th anniversary	2015-10-06 15:24:56	1855
CNN	5550296508_10154126111931509	The $1 billion city that nobody calls home	2015-10-06 14:57:19	3782
CNN	5550296508_10154126040751509	Did you get phubbed by your boss?	2015-10-06 14:14:02	935
CNN	5550296508_10154125981251509	U.S. military on its way to getting its Iron Man	2015-10-06 13:48:32	10315
CNN	5550296508_10154125911016509	Roughly 6,000 federal inmates to be released	2015-10-06 13:20:30	4022
CNN	5550296508_10154125840376509		2015-10-06 13:00:58	885
CNN	5550296508_10154125767816509	Officer comforts baby at the scene of a crash in Alabama	2015-10-06 12:27:57	11060
CNN	5550296508_10154125708401509	What happened at Oktoberfest 2015	2015-10-06 11:58:03	1353
CNN	5550296508_10154125652176509	The Best Photos from the World Beard and Moustache Championships	2015-10-06 11:24:02	618
CNN	5550296508_10154125590696509	Community College of Philadelphia on lockdown after gun report	2015-10-06 10:49:30	3150
CNN	5550296508_10154125532566509	ISIS 'forced pregnant Yazidi women to have abortions'	2015-10-06 10:17:00	1528
CNN	5550296508_10154125430631509	Al Roker apologizes for South Carolina flood selfie	2015-10-06 09:25:02	1258
CNN	5550296508_10154125365151509	Trump vows to win: 'I'm not going anywhere'	2015-10-06 08:49:28	33488
CNN	5550296508_10154125248181509	CNN Exclusive: Inside the secret world of U.S. Military Specia...	2015-10-06 08:13:42	3062
CNN	5550296508_10154125217696509	NATO secretary general questions Russia's aims in Syria	2015-10-06 07:31:28	494
CNN	5550296508_10154125215961509	South Carolina flooding: 18 dams breached...	2015-10-06 07:30:02	1521
CNN	5550296508_10154125190866509	The couple followed their Waze GPS app, thinking it would lead them to a touristy avenue	2015-10-06 07:12:01	290
CNN	5550296508_10154125161581509	Snowden still waiting for U.S. response to prison offer	2015-10-06 06:51:01	3044
CNN	5550296508_10154125138761509	Nobel Prize winner scoured ancient texts for malaria cure	2015-10-06 06:35:02	3233
CNN	5550296508_10154125119756509	General Mills recalls gluten-free Cheerios	2015-10-06 06:20:02	1031
CNN	5550296508_10154125078531509	NATO secretary general confirms second Russian violation of Turkish airspace	2015-10-06 05:50:01	3674
CNN	5550296508_10154125063346509	California governor signs assisted-dying bill	2015-10-06 05:35:01	3373
CNN	5550296508_10154125036716509	Physics Nobel Prize announced	2015-10-06 05:07:02	1649
CNN	5550296508_10154124973316509	'The lucky one'	2015-10-06 04:05:51	1670
CNN	5550296508_10154124796926509	They're desperate for a way out	2015-10-06 01:06:04	2162
CNN	5550296508_10154124615496509	How 'The Martian' feeds our Mars obsession	2015-10-05 22:40:03	2230
CNN	5550296508_10154124588051509	Woman follows GPS app to her death	2015-10-05 22:16:03	2463
CNN	5550296508_10154124551111509		2015-10-05 21:50:32	1528
CNN	5550296508_10154124500256509		2015-10-05 21:08:15	1243
CNN	5550296508_10154124454121509		2015-10-05 20:29:58	552
CNN	5550296508_10154124391106509	Top Romney strategist: Trump will be out by Iowa	2015-10-05 19:41:33	3587
CNN	5550296508_10154124363986509	I was the unpopular kid. Now I'm a parent. Here's what I learned.	2015-10-05 19:21:35	1524
CNN	5550296508_10154124347816509	Rwanda to get world's first airport for drones	2015-10-05 19:08:27	1718
CNN	5550296508_10154124332906509	A look at the World Beard and Moustache Championships	2015-10-05 18:57:32	6847
CNN	5550296508_10154124299191509	How 13-year-olds use Facebook	2015-10-05 18:33:13	1075
CNN	5550296508_10154124263211509	Graham opposed Sandy aid but wants South Carolina help	2015-10-05 18:08:53	3559
CNN	5550296508_10154124241031509	Gupta: Epidemic of gun violence is treatable	2015-10-05 17:51:53	1359
CNN	5550296508_10154124193971509	California governor signs 'right to die' bill	2015-10-05 17:32:29	11557
CNN	5550296508_10154124101851509	Trump sent prank care package to Rubio	2015-10-05 16:38:33	1814
CNN	5550296508_10154124075406509	Sailing Yacht A: Is this the ultimate super yacht?	2015-10-05 16:28:56	2110
CNN	5550296508_10154124007736509	Teen punches shark to repel it after bite	2015-10-05 15:49:29	1103
CNN	5550296508_10154123960471509	South Carolina flooding: State not out of woods yet, governor says	2015-10-05 15:18:51	629
CNN	5550296508_10154123737701509	#Being13: Inside the Secret World of Teens	2015-10-05 14:48:00	689
CNN	5550296508_10154123797301509		2015-10-05 13:46:36	20467
CNN	5550296508_10154123640276509	Pilot dies during American Airlines flight - CNN.com	2015-10-05 12:19:33	4332
CNN	5550296508_10154123606581509	Being 13: Perils of lurking on social media	2015-10-05 12:00:03	1535
CNN	5550296508_10154123574056509	Gay priest to be stripped of duties of Vatican	2015-10-05 11:45:02	1241
CNN	5550296508_10154123527541509	Amtrak passenger train derails in Vermont; four injured	2015-10-05 11:14:02	830
CNN	5550296508_10154123493516509	Hillary Clinton chokes up during town hall while introducing S...	2015-10-05 10:58:59	4275
CNN	5550296508_10154123478991509	Russia says Turkish airspace violation 'a mistake,' Turkish media report	2015-10-05 10:43:28	270
CNN	5550296508_10154123453001509	Oregon shooting survivor pretended to be dead	2015-10-05 10:27:33	1839
CNN	5550296508_10154123355616509	Coast Guard: Missing cargo ship El Faro sank	2015-10-05 09:36:02	823
CNN	5550296508_10154123320686509	'Butt dials' straining 911 emergency system	2015-10-05 09:22:01	1444
CNN	5550296508_10154123244706509	We're looking at you, annoying hotel guest	2015-10-05 08:51:33	1280
CNN	5550296508_10154123181236509	The search for container ship El Faro	2015-10-05 08:19:32	1157
CNN	5550296508_10154123154161509	A rags-to-riches transition built on education	2015-10-05 08:05:01	3878
CNN	5550296508_10154123121061509	Death and guns in the USA: The story in six graphs	2015-10-05 07:45:02	6654
CNN	5550296508_10154123089756509	Twitter names Jack Dorsey as CEO	2015-10-05 07:24:28	1233
CNN	5550296508_10154123065536509	In South Carolina, 'it's a historic flood'	2015-10-05 07:12:02	4414
CNN	5550296508_10154123036796509	Mom complains; Textbook redone	2015-10-05 06:49:01	3347
CNN	5550296508_10154123008596509	Oregon gunman killed woman in wheelchair, survivor says	2015-10-05 06:29:27	1512
CNN	5550296508_10154122977041509	Clinton: I'll close the gun loophole	2015-10-05 06:05:02	5188
CNN	5550296508_10154122947021509	Turkey intercepts Russian jet in its air space	2015-10-05 05:35:02	4550
CNN	5550296508_10154122924391509	Nobel for medicine goes to work on parasitic diseases	2015-10-05 05:11:30	1960
CNN	5550296508_10154122864321509	South Carolina flooding: More trouble to come	2015-10-05 04:02:55	2129
CNN	5550296508_10154122670166509	North Korea set to release NYU student, South says	2015-10-05 00:26:17	1331
CNN	5550296508_10154121722231509	Why everyone wants to harvest grapes in St. Emilion - CNN.com	2015-10-04 22:00:00	2033
CNN	5550296508_10154121704571509	Hundreds of balloons for Balloon Fiesta - CNN.com	2015-10-04 21:00:01	28163
CNN	5550296508_10154121670266509	CBS rebooting 'MacGyver' for TV - CNN.com	2015-10-04 20:00:00	10884
CNN	5550296508_10154121702846509	'The Martian' opening rockets near October box office record	2015-10-04 19:00:00	5300
CNN	5550296508_10154121507726509	Polls: Trump still tops in Iowa, New Hampshire	2015-10-04 18:00:00	1222
CNN	5550296508_10154121196926509	Elizabeth Warren and Trump agree on this ...	2015-10-04 17:00:01	1109
CNN	5550296508_10154120712536509	Redneck or blue collar? Words matter on the job	2015-10-04 16:31:00	667
CNN	5550296508_10154120689541509		2015-10-04 15:31:00	2461
CNN	5550296508_10154121727371509	'Trump' in 'SNL' paraody: I'm just like you but better	2015-10-04 15:00:01	4543
CNN	5550296508_10154121736201509	Shooting victim: Gunman 'seemed happy,' not nervous	2015-10-04 14:00:01	1513
CNN	5550296508_10154120949731509	ISIS claims it killed Japanese man in Bangladesh	2015-10-04 13:00:00	1671
CNN	5550296508_10154120982671509	Clinton imitates Trump on 'SNL'	2015-10-04 12:30:01	1759
CNN	5550296508_10154121467386509	Taco Day: Best tacos in America - CNN.com	2015-10-04 12:00:01	2419
CNN	5550296508_10154120950066509	At least 4 dead after heavy rains flood French Riviera	2015-10-04 11:00:01	1242
CNN	5550296508_10154121123446509	Warren outlines differences with Biden	2015-10-04 10:20:00	829
CNN	5550296508_10154121213386509	Oregon shooter's dad: 'That's what guns are, the killers'	2015-10-04 09:43:24	13285
CNN	5550296508_10154121114541509	Jason Chaffetz challenges Kevin McCarthy for speaker	2015-10-04 09:15:00	1079
CNN	5550296508_10154121106041509	Warren outlines differences with Biden	2015-10-04 08:42:50	1011
CNN	5550296508_10154120978286509	Hundreds feared missing in Guatemala landslide	2015-10-04 07:30:00	1683
CNN	5550296508_10154120949406509	Israel limits access to Jerusalem Old City after attack	2015-10-04 06:54:49	2839
CNN	5550296508_10154120537306509	Hillary Clinton does her best Donald Trump impression on 'Saturday Night Live'	2015-10-04 00:31:03	4852
CNN	5550296508_10154119472366509	Hotel offers $2,000-a-night 'space station' experience	2015-10-03 22:00:01	1230
CNN	5550296508_10154119520306509	The week in 32 photos	2015-10-03 21:00:01	4599
CNN	5550296508_10154119798021509	Parasites worm their way into back-to-school season	2015-10-03 20:31:00	1992
CNN	5550296508_10154119415076509	Obama's change vow hits reality on guns	2015-10-03 20:00:01	2796
CNN	5550296508_10154119373401509	Canyon on Pluto's moon dwarfs Grand Canyon	2015-10-03 19:00:00	3192
CNN	5550296508_10154119718491509	China's first glass-bottom bridge opens	2015-10-03 18:31:01	5178
CNN	5550296508_10154119010631509	A vigilante hacker is changing 10,000 WiFi passwords	2015-10-03 18:00:00	3168
CNN	5550296508_10154119388016509	Hillary Clinton pledges action for LGBT Americans	2015-10-03 17:00:00	3907
CNN	5550296508_10154119764801509	U.S. Navy USS Simpson warship decommissioned	2015-10-03 16:31:00	1872
CNN	5550296508_10154119331096509	Colbert on the Oregon shooting	2015-10-03 16:00:00	11669
CNN	5550296508_10154119217866509	Army issues breastfeeding policy	2015-10-03 15:00:00	2708
CNN	5550296508_10154119601056509	Gunman killed self, sheriff says	2015-10-03 14:41:28	2888
CNN	5550296508_10154118764446509	Last Titanic lunch menu sells for $88,000	2015-10-03 14:31:00	5452
CNN	5550296508_10154119562936509	Death and guns in the USA	2015-10-03 14:30:01	3089
CNN	5550296508_10154119515946509	Gay priest to be stripped of duties at Vatican	2015-10-03 13:53:54	4076
CNN	5550296508_10154118785686509	Dolphin retrieves phone from ocean	2015-10-03 13:00:00	23573
CNN	5550296508_10154118646006509	Love at first crunch: Crickets and the future of food	2015-10-03 12:31:00	1475
CNN	5550296508_10154119008076509	Get a peek at CNN on the Gear S2	2015-10-03 12:04:00	150
CNN	5550296508_10154119210401509	'Mean Girls': Where are they now?	2015-10-03 12:00:00	2319
CNN	5550296508_10154118775196509	Obama: Russia heading for 'quagmire' in Syria	2015-10-03 11:31:01	2407
CNN	5550296508_10154118937176509	Hillary Clinton is consistently late. And voters are noticing.	2015-10-03 11:00:01	2860
CNN	5550296508_10154118979296509	Farmer uncovers 11,000-year-old mammoth	2015-10-03 10:00:02	47253
CNN	5550296508_10154119062901509	The NRA's money: 10 things we know - CNNMoney	2015-10-03 09:59:01	1138
CNN	5550296508_10154118980526509	Don Lemon wants to hear from you! #DemDebate	2015-10-03 09:20:57	1461
CNN	5550296508_10154118921326509	Zuckerberg vs. neighbor	2015-10-03 09:00:00	1311
CNN	5550296508_10154118874461509	9 Doctors Without Borders staffers killed in bombing	2015-10-03 08:16:30	987
CNN	5550296508_10154118819286509	26 dead, hundreds feared missing in Guatemala landslide	2015-10-03 07:33:24	2451
CNN	5550296508_10154118747241509	New Day	2015-10-03 06:36:40	3513
CNN	5550296508_10154118543056509	East Coast soaked by expansive, crawling storm - CNN.com	2015-10-03 04:01:53	2784
CNN	5550296508_10154118278911509	3 Doctors Without Borders staff killed in Afghanistan bombing - CNN.com	2015-10-03 00:07:20	2262
CNN	5550296508_10154118145846509	Review: 'The Martian' is a pleasure	2015-10-02 22:23:59	2680
CNN	5550296508_10154118114711509	11 states spend more on prisons than on higher education	2015-10-02 22:05:28	4618
CNN	5550296508_10154118092816509	Library catalog card? Time to pull it from the files	2015-10-02 21:52:02	1145
CNN	5550296508_10154118057491509	Victims of the Umpqua Community College shooting	2015-10-02 21:32:02	6024
CNN	5550296508_10154118023901509	Candidates: Restrictive gun laws won't stop massacres	2015-10-02 21:11:56	5937
CNN	5550296508_10154117989546509	Does photo show Jesse James sitting with his future killer?	2015-10-02 20:48:01	1470
CNN	5550296508_10154117926566509	Oregon sheriff once posted link to Sandy Hook conspiracy video	2015-10-02 20:16:57	1916
CNN	5550296508_10154117867266509	Dems pounce as Bush defends 'stuff happens' remarks	2015-10-02 19:29:31	1311
CNN	5550296508_10154117792266509	Routine? Listen to the most frustrated Americans of all	2015-10-02 18:45:33	7186
CNN	5550296508_10154117484186509	President Obama on Pope Francis	2015-10-02 15:58:47	4386
CNN	5550296508_10154117427111509	Obama: Looking for ways to enforce gun laws	2015-10-02 15:30:29	7706
CNN	5550296508_10154117357741509	Victor Ramon Navarro-Cerrano killed	2015-10-02 14:48:02	5478
CNN	5550296508_10154117226606509	The Loneliest Club	2015-10-02 13:40:02	759
CNN	5550296508_10154117162306509	How do hurricanes get their names?	2015-10-02 13:08:29	1314
CNN	5550296508_10154117068086509	The U.S. Coast Guard is searching for a container ship	2015-10-02 12:12:36	890
CNN	5550296508_10154116981861509	CNN Exclusive: Pope met privately with gay couple	2015-10-02 11:33:30	5045
CNN	5550296508_10154116970936509	Indian mob murders father and son over cow slaughter	2015-10-02 11:28:30	2062
CNN	5550296508_10154116827036509	The acronyms teens really use on social media	2015-10-02 10:19:33	989
CNN	5550296508_10154116638181509	Oregon shooting hero tells gunman: 'It's my son's birthday today'	2015-10-02 09:18:36	21165
CNN	5550296508_10154116614351509	Donald Trump on shooting: 'These things happen' - CNNPolitics.com	2015-10-02 09:09:02	2854
CNN	5550296508_10154116468516509	Taylor Swift donates $50,000 for sick baby - CNN.com	2015-10-02 08:19:36	9332
CNN	5550296508_10154116350406509	American deaths in terrorism vs. gun violence in one graph	2015-10-02 07:41:02	25628
CNN	5550296508_10154116226971509		2015-10-02 06:46:54	3665
CNN	5550296508_10154116196106509	11 dead as U.S. aircraft crashes in eastern Afghanistan - CNNPolitics.com	2015-10-02 06:28:01	1452
CNN	5550296508_10154116167861509	Vatican releases new details on pope's meeting with Kim Davis  - CNN.com	2015-10-02 06:12:01	6832
CNN	5550296508_10154116136186509	East Coast faces flooding after Hurricane Joaquin - CNN.com	2015-10-02 05:49:02	1718
CNN	5550296508_10154116085391509	Oregon shooting: Students were in school barely a week.	2015-10-02 05:11:41	3227
CNN	5550296508_10154116082816509	Umpqua College gunman apparently targeted Christians	2015-10-02 05:09:02	3661
CNN	5550296508_10154115874936509	Shooting at Oregon community college - CNN.com	2015-10-02 02:11:28	1452
CNN	5550296508_10154115640916509	Timeline Photos	2015-10-01 22:59:28	1919
CNN	5550296508_10154115577881509	Obama on Oregon shooting: 'This has become routine'	2015-10-01 22:14:31	4696
CNN	5550296508_10154115498946509	Donald Trump: 'If I tank,' I'll drop out	2015-10-01 21:23:59	740
CNN	5550296508_10154115470521509	'Frozen zoo' built to save endangered species	2015-10-01 21:05:26	2366
CNN	5550296508_10154115432511509	Gunman in Oregon college mass shooting identified	2015-10-01 20:41:56	907
CNN	5550296508_10154115320381509	11 dead as U.S. aircraft crashes in eastern Afghanistan	2015-10-01 19:33:36	1279
CNN	5550296508_10154115183401509		2015-10-01 18:38:31	14434
CNN	5550296508_10154115077806509		2015-10-01 17:52:22	12283
CNN	5550296508_10154115046916509		2015-10-01 17:34:19	29561
CNN	5550296508_10154114842056509	#UCCShooting gunman is dead.	2015-10-01 15:52:02	2370
CNN	5550296508_10154114776241509	Timeline Photos	2015-10-01 15:19:58	2413
CNN	5550296508_10154114765046509	Active shooter reported at Oregon college campus	2015-10-01 15:15:02	2251
CNN	5550296508_10154114751121509	Shooting shatters 'peaceful, safe' Oregon town	2015-10-01 15:08:01	1686
CNN	5550296508_10154114716361509	Describing the scene at Umpqua Community College #UCCShooting 	2015-10-01 14:54:19	1067
CNN	5550296508_10154114660096509	Active shooter reported at Oregon college campus	2015-10-01 14:24:02	942
CNN	5550296508_10154114610956509	Active shooter reported at Oregon college campus	2015-10-01 14:04:13	708
CNN	5550296508_10154114540616509	Oregon shooting: Suspect dead at Umpqua Community College - CNN.com	2015-10-01 13:38:01	2670
CNN	5550296508_10154114501801509		2015-10-01 13:20:01	1360
CNN	5550296508_10154114445601509	"""Landfill Salad"" Dished up at the U.N."	2015-10-01 13:00:02	464
CNN	5550296508_10154114389506509	N.J., V.A. declare emergencies; #Joaquin could be Category 4	2015-10-01 12:45:02	176
CNN	5550296508_10154114363571509	Donald Trump: 'If I tank,' I'll drop out	2015-10-01 12:35:03	1557
CNN	5550296508_10154114306991509	Jaxon Buell, baby born without complete skull, defies odds	2015-10-01 12:05:02	23112
CNN	5550296508_10154114242131509		2015-10-01 11:35:47	1551
CNN	5550296508_10154114185381509	What would you ask the Democratic presidential candidates?	2015-10-01 11:00:30	1677
CNN	5550296508_10154114180776509	Mealworms may help fight our plastic waste problem	2015-10-01 10:57:02	1760
CNN	5550296508_10154114094346509	Danish moms urged to buy their kids baby-making trips	2015-10-01 10:13:02	1862
